Origin,Destination,FlightNumber,DepartureDate,bookedPax,capacity,DepartureTime,Lid,adjustedCapacity,tbf_bookings
BOM,DEL,1117,2023-11-17,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-17,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-18,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-18,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-19,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-19,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-20,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-20,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-21,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-21,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-22,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-22,2,174,10:00,174,174,0
BOM,DEL,1117,2023-11-23,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-23,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-24,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-24,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-25,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-25,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-26,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-26,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-27,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-27,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-28,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-28,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-29,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-29,0,174,10:00,174,174,0
BOM,DEL,1117,2023-11-30,0,174,10:00,174,174,0
BOM,DEL,1127,2023-11-30,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-01,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-01,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-02,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-02,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-03,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-03,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-04,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-04,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-05,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-05,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-06,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-06,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-07,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-07,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-08,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-08,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-09,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-09,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-10,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-10,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-11,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-11,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-12,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-12,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-13,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-13,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-14,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-14,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-15,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-15,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-16,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-16,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-17,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-17,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-18,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-18,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-19,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-19,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-20,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-20,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-21,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-21,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-22,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-22,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-23,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-23,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-24,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-24,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-25,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-25,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-26,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-26,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-27,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-27,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-28,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-28,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-29,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-29,0,174,10:00,174,174,0
BOM,DEL,1117,2023-12-30,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-30,0,174,10:00,174,174,0
BOM,DEL,1127,2023-12-31,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-01,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-02,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-03,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-04,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-05,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-06,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-07,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-08,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-09,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-10,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-11,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-12,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-13,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-14,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-15,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-16,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-17,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-18,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-19,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-20,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-21,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-22,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-23,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-24,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-25,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-26,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-27,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-28,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-29,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-30,0,174,10:00,174,174,0
BOM,DEL,1127,2024-01-31,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-01,5,189,10:00,189,189,0
DEL,BOM,1118,2023-08-01,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-02,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-02,8,189,10:00,189,189,0
DEL,BOM,1128,2023-08-03,0,189,10:00,189,189,0
DEL,BOM,1118,2023-08-03,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-04,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-04,32,189,10:00,189,189,0
DEL,BOM,1118,2023-08-05,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-05,31,189,10:00,189,189,0
DEL,BOM,1118,2023-08-06,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-06,5,189,10:00,189,189,0
DEL,BOM,1128,2023-08-07,1,189,10:00,189,189,0
DEL,BOM,1118,2023-08-07,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-08,4,174,10:00,174,174,0
DEL,BOM,1118,2023-08-08,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-09,3,189,10:00,189,189,0
DEL,BOM,1118,2023-08-09,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-10,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-10,4,189,10:00,189,189,0
DEL,BOM,1128,2023-08-11,0,189,10:00,189,189,0
DEL,BOM,1118,2023-08-11,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-12,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-12,2,189,10:00,189,189,0
DEL,BOM,1118,2023-08-13,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-13,3,189,10:00,189,189,0
DEL,BOM,1128,2023-08-14,0,189,10:00,189,189,0
DEL,BOM,1118,2023-08-14,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-15,7,189,10:00,189,189,0
DEL,BOM,1118,2023-08-15,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-16,7,189,10:00,189,189,0
DEL,BOM,1118,2023-08-16,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-17,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-17,0,189,10:00,189,189,0
DEL,BOM,1128,2023-08-18,29,189,10:00,189,189,0
DEL,BOM,1118,2023-08-18,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-19,0,189,10:00,189,189,0
DEL,BOM,1118,2023-08-19,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-20,50,200,10:00,200,200,0
DEL,BOM,1118,2023-08-20,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-21,50,200,10:00,200,200,0
DEL,BOM,1118,2023-08-21,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-22,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-22,30,100,10:00,100,100,0
DEL,BOM,1128,2023-08-23,30,100,10:00,100,100,0
DEL,BOM,1118,2023-08-23,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-24,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-24,60,200,10:00,200,200,0
DEL,BOM,1118,2023-08-25,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-25,2,174,10:00,174,174,0
DEL,BOM,1118,2023-08-26,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-26,2,174,10:00,174,174,0
DEL,BOM,1128,2023-08-27,9,174,10:00,174,174,0
DEL,BOM,1118,2023-08-27,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-28,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-28,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-29,6,174,10:00,174,174,0
DEL,BOM,1118,2023-08-29,0,174,10:00,174,174,0
DEL,BOM,1118,2023-08-30,0,174,10:00,174,174,0
DEL,BOM,1128,2023-08-30,1,174,10:00,174,174,0
DEL,BOM,1128,2023-08-31,2,174,10:00,174,174,0
DEL,BOM,1118,2023-08-31,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-01,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-01,31,174,10:00,174,174,0
DEL,BOM,1128,2023-09-02,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-02,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-03,6,174,10:00,174,174,0
DEL,BOM,1118,2023-09-03,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-04,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-04,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-05,1,174,10:00,174,174,0
DEL,BOM,1118,2023-09-05,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-06,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-06,1,174,10:00,174,174,0
DEL,BOM,1128,2023-09-07,3,174,10:00,174,174,0
DEL,BOM,1118,2023-09-07,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-08,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-08,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-09,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-09,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-10,2,174,10:00,174,174,0
DEL,BOM,1118,2023-09-10,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-11,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-11,2,174,10:00,174,174,0
DEL,BOM,1128,2023-09-12,2,174,10:00,174,174,0
DEL,BOM,1118,2023-09-12,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-13,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-13,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-14,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-14,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-15,29,174,10:00,174,174,0
DEL,BOM,1118,2023-09-15,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-16,6,174,10:00,174,174,0
DEL,BOM,1118,2023-09-16,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-17,2,174,10:00,174,174,0
DEL,BOM,1118,2023-09-17,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-18,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-18,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-19,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-19,2,174,10:00,174,174,0
DEL,BOM,1118,2023-09-20,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-20,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-21,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-21,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-22,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-22,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-23,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-23,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-24,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-24,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-25,3,174,10:00,174,174,0
DEL,BOM,1118,2023-09-25,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-26,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-26,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-27,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-27,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-28,2,174,10:00,174,174,0
DEL,BOM,1118,2023-09-28,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-29,0,174,10:00,174,174,0
DEL,BOM,1118,2023-09-29,0,174,10:00,174,174,0
DEL,BOM,1128,2023-09-30,29,174,10:00,174,174,0
DEL,BOM,1118,2023-09-30,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-01,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-01,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-02,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-02,3,174,10:00,174,174,0
DEL,BOM,1128,2023-10-03,2,174,10:00,174,174,0
DEL,BOM,1118,2023-10-03,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-04,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-04,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-05,1,174,10:00,174,174,0
DEL,BOM,1118,2023-10-05,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-06,29,174,10:00,174,174,0
DEL,BOM,1118,2023-10-06,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-07,8,174,10:00,174,174,0
DEL,BOM,1118,2023-10-07,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-08,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-08,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-09,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-09,3,174,10:00,174,174,0
DEL,BOM,1118,2023-10-10,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-10,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-11,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-11,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-12,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-12,13,174,10:00,174,174,0
DEL,BOM,1118,2023-10-13,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-13,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-14,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-14,1,174,10:00,174,174,0
DEL,BOM,1128,2023-10-15,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-15,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-16,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-16,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-17,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-17,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-18,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-18,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-19,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-19,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-20,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-20,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-21,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-21,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-22,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-22,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-23,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-23,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-24,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-24,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-25,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-25,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-26,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-26,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-27,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-27,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-28,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-28,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-29,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-29,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-30,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-30,0,174,10:00,174,174,0
DEL,BOM,1118,2023-10-31,0,174,10:00,174,174,0
DEL,BOM,1128,2023-10-31,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-01,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-01,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-02,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-02,4,174,10:00,174,174,0
DEL,BOM,1128,2023-11-03,6,174,10:00,174,174,0
DEL,BOM,1118,2023-11-03,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-04,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-04,3,174,10:00,174,174,0
DEL,BOM,1128,2023-11-05,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-05,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-06,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-06,2,174,10:00,174,174,0
DEL,BOM,1128,2023-11-07,2,174,10:00,174,174,0
DEL,BOM,1118,2023-11-07,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-08,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-08,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-09,2,174,10:00,174,174,0
DEL,BOM,1118,2023-11-09,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-10,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-10,1,174,10:00,174,174,0
DEL,BOM,1128,2023-11-11,1,174,10:00,174,174,0
DEL,BOM,1118,2023-11-11,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-12,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-12,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-13,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-13,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-14,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-14,5,174,10:00,174,174,0
DEL,BOM,1128,2023-11-15,9,174,10:00,174,174,0
DEL,BOM,1118,2023-11-15,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-16,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-16,4,174,10:00,174,174,0
DEL,BOM,1128,2023-11-17,5,174,10:00,174,174,0
DEL,BOM,1118,2023-11-17,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-18,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-18,13,174,10:00,174,174,0
DEL,BOM,1118,2023-11-19,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-19,49,174,10:00,174,174,0
DEL,BOM,1118,2023-11-20,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-20,16,174,10:00,174,174,0
DEL,BOM,1128,2023-11-21,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-21,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-22,22,174,10:00,174,174,0
DEL,BOM,1118,2023-11-22,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-23,6,174,10:00,174,174,0
DEL,BOM,1118,2023-11-23,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-24,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-24,3,174,10:00,174,174,0
DEL,BOM,1128,2023-11-25,4,174,10:00,174,174,0
DEL,BOM,1118,2023-11-25,0,174,10:00,174,174,0
DEL,BOM,1118,2023-11-26,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-26,21,174,10:00,174,174,0
DEL,BOM,1128,2023-11-27,14,174,10:00,174,174,0
DEL,BOM,1118,2023-11-27,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-28,4,174,10:00,174,174,0
DEL,BOM,1118,2023-11-28,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-29,34,174,10:00,174,174,0
DEL,BOM,1118,2023-11-29,0,174,10:00,174,174,0
DEL,BOM,1128,2023-11-30,6,174,10:00,174,174,0
DEL,BOM,1118,2023-11-30,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-01,4,174,10:00,174,174,0
DEL,BOM,1118,2023-12-01,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-02,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-02,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-03,11,174,10:00,174,174,0
DEL,BOM,1118,2023-12-03,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-04,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-04,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-05,2,174,10:00,174,174,0
DEL,BOM,1118,2023-12-05,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-06,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-06,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-07,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-07,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-08,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-08,2,174,10:00,174,174,0
DEL,BOM,1118,2023-12-09,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-09,3,174,10:00,174,174,0
DEL,BOM,1118,2023-12-10,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-10,2,174,10:00,174,174,0
DEL,BOM,1128,2023-12-11,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-11,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-12,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-12,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-13,1,174,10:00,174,174,0
DEL,BOM,1118,2023-12-13,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-14,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-14,2,174,10:00,174,174,0
DEL,BOM,1128,2023-12-15,2,174,10:00,174,174,0
DEL,BOM,1118,2023-12-15,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-16,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-16,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-17,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-17,3,174,10:00,174,174,0
DEL,BOM,1128,2023-12-18,19,174,10:00,174,174,0
DEL,BOM,1118,2023-12-18,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-19,2,174,10:00,174,174,0
DEL,BOM,1118,2023-12-19,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-20,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-20,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-21,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-21,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-22,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-22,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-23,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-23,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-24,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-24,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-25,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-25,3,174,10:00,174,174,0
DEL,BOM,1118,2023-12-26,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-26,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-27,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-27,2,174,10:00,174,174,0
DEL,BOM,1128,2023-12-28,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-28,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-29,0,174,10:00,174,174,0
DEL,BOM,1118,2023-12-29,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-30,17,174,10:00,174,174,0
DEL,BOM,1118,2023-12-30,0,174,10:00,174,174,0
DEL,BOM,1128,2023-12-31,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-01,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-02,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-03,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-04,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-05,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-06,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-07,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-08,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-09,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-10,0,174,10:00,174,174,0
